OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,GEOID_Data,Census_Tra,County,County_ID,Region,ind_id,ind_defini,reportyear,race_eth_c,race_eth_n,geotype,geotypeval,F8,Tract_Num,geoname,county_nam,county_fip,region_nam,region_cod,strata_one,strata_o_1,strata_two,strata_t_1,numerator,denominato,estimate,ll_95ci,ul_95ci,se,rse,CA_decile,CA_RR,version,PCT_overcr,ObjectID,Shape_Leng,Shape__Area,Shape__Length
2427,06,037,264000,06037264000,2640,14000US06037264000,06037264000,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037264000,1,6037264000,2640,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,0,1265,0,0,5.2235632857,2.66508330903,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,1990,0.0708234772795,2728261.734375,8462.27723584224
2428,06,037,264301,06037264301,2643.01,14000US06037264301,06037264301,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037264301,1,6037264301,2643.01,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,13,2918,0.4,0,2.26497584506,0.951518288298,237.87957207,NA,0.05,Mon Nov 06 12:46:42 2017,0.445510623715,1993,0.0269398197367,613591.46484375,3205.76324354688
2429,06,037,264302,06037264302,2643.02,14000US06037264302,06037264302,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037264302,1,6037264302,2643.02,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,34,2885,1.2,0,2.88502041474,0.859704293236,71.642024436,NA,0.15,Mon Nov 06 12:46:42 2017,1.17850953206,1994,0.0688438799108,2467972.76953125,8152.24505473622
2430,06,065,043507,06065043507,435.07,14000US06065043507,06065043507,Riverside,06065,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06065043507,1,6065043507,435.07,Riverside,06065,Southern California,14,NA,NA,NA,NA,249,2614,9.5,4.01138385403,14.988616146,2.80031436019,29.476993265,NA,1.1875,Mon Nov 06 12:46:42 2017,9.52563121653,4694,0.0944402021688,7068213.52734375,11661.7441030974
2431,06,053,000200,06053000200,2,14000US06053000200,06053000200,Monterey,06053,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06053000200,1,6053000200,2,Monterey,06053,Monterey Bay,04,NA,NA,NA,NA,304,1767,17.2,7.30776765581,27.0922323442,5.04705731847,29.343356503,NA,2.15,Mon Nov 06 12:46:42 2017,17.2043010753,3612,0.0553736709638,2560122.5,6601.07636270183
2432,06,053,000300,06053000300,3,14000US06053000300,06053000300,Monterey,06053,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06053000300,1,6053000300,3,Monterey,06053,Monterey Bay,04,NA,NA,NA,NA,162,1299,12.5,5.30158963275,19.6984103672,3.67265835064,29.381266805,NA,1.5625,Mon Nov 06 12:46:42 2017,12.4711316397,3613,0.0446907947546,1912931.80078125,5524.47771622367
2433,06,053,000400,06053000400,4,14000US06053000400,06053000400,Monterey,06053,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06053000400,1,6053000400,4,Monterey,06053,Monterey Bay,04,NA,NA,NA,NA,232,2097,11.1,4.52086373815,17.6791362619,3.35670217441,30.24056013,NA,1.3875,Mon Nov 06 12:46:42 2017,11.063423939,3614,0.0703617978657,3931952.6015625,8348.14259794866
2434,06,103,000600,06103000600,6,14000US06103000600,06103000600,Tehama,06103,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06103000600,1,6103000600,6,Tehama,06103,Northern Sacramento Valley,07,NA,NA,NA,NA,144,2417,6,1.1969528308,10.8030471692,2.45053427,40.842237833,NA,0.75,Mon Nov 06 12:46:42 2017,5.95779892429,7605,0.194279451054,24359705.875,25081.0923412995
2435,06,103,001100,06103001100,11,14000US06103001100,06103001100,Tehama,06103,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06103001100,1,6103001100,11,Tehama,06103,Northern Sacramento Valley,07,NA,NA,NA,NA,197,2609,7.6,3.11328705749,12.0867129425,2.28913925638,30.120253373,NA,0.95,Mon Nov 06 12:46:42 2017,7.55078574166,7610,0.571566896416,293313308.015625,76028.1698371166
2436,06,103,000700,06103000700,7,14000US06103000700,06103000700,Tehama,06103,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06103000700,1,6103000700,7,Tehama,06103,Northern Sacramento Valley,07,NA,NA,NA,NA,396,2822,14.1,8.37836933278,19.8216306672,2.91919932001,20.703541277,NA,1.7625,Mon Nov 06 12:46:42 2017,14.0326009922,7606,0.238188191779,23221882.1210938,29842.1182013823
2437,06,077,004308,06077004308,43.08,14000US06077004308,06077004308,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077004308,1,6077004308,43.08,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,154,979,15.8,4.71466574335,26.8853342567,5.65578278401,35.79609357,NA,1.975,Mon Nov 06 12:46:42 2017,15.7303370787,6463,0.039810410646,1229737.27734375,5305.33072595253
2438,06,077,004403,06077004403,44.03,14000US06077004403,06077004403,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077004403,1,6077004403,44.03,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,309,981,31.5,15.1752912464,47.8247087536,8.32893303755,26.441057262,NA,3.9375,Mon Nov 06 12:46:42 2017,31.498470948,6465,0.0439006445538,1646818.7890625,5773.6542053627
2439,06,083,000900,06083000900,9,14000US06083000900,06083000900,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083000900,1,6083000900,9,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,113,1461,7.7,1.13814885507,14.2618511449,3.34788323721,43.479003081,NA,0.9625,Mon Nov 06 12:46:42 2017,7.73442847365,6736,0.0656310304531,2578572.86328125,7914.57902655708
2440,06,083,001000,06083001000,10,14000US06083001000,06083001000,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083001000,1,6083001000,10,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,124,2708,4.6,1.14468085106,8.05531914894,1.76291793313,38.324302894,NA,0.575,Mon Nov 06 12:46:42 2017,4.57902511078,6737,0.0522305084028,1853070.671875,6242.43015707852
2441,06,083,001101,06083001101,11.01,14000US06083001101,06083001101,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083001101,1,6083001101,11.01,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,130,1570,8.3,2.78043276573,13.8195672343,2.81610573177,33.92898472,NA,1.0375,Mon Nov 06 12:46:42 2017,8.28025477707,6738,0.0412472790145,1216764.78515625,4970.20103876287
2442,06,083,001102,06083001102,11.02,14000US06083001102,06083001102,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083001102,1,6083001102,11.02,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,347,1294,26.8,16.4367819712,37.1632180288,5.28735613716,19.72894081,NA,3.35,Mon Nov 06 12:46:42 2017,26.8160741886,6739,0.0385109620781,814199.1875,4642.76244056215
2443,06,077,005130,06077005130,51.30,14000US06077005130,06077005130,San Joaquin,06077,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077005130,1,6077005130,51.3,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,59,896,6.6,0,13.7419824337,3.64386858861,55.21013013,NA,0.825,Mon Nov 06 12:46:42 2017,6.58482142857,6493,0.0485006875074,2159927.75,6254.51073510045
2444,06,077,005206,06077005206,52.06,14000US06077005206,06077005206,San Joaquin,06077,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077005206,1,6077005206,52.06,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,122,4331,2.8,1.04078703963,4.55921296037,0.897557632841,32.055629744,NA,0.35,Mon Nov 06 12:46:42 2017,2.81690140845,6500,0.510167505065,109476771.636719,63284.1198608752
2445,06,077,005208,06077005208,52.08,14000US06077005208,06077005208,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077005208,1,6077005208,52.08,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,59,1923,3.1,0,6.30818328936,1.63682820886,52.800909963,NA,0.3875,Mon Nov 06 12:46:42 2017,3.06812272491,6502,0.0677448964906,3163813.53515625,8560.09061481978
2446,06,113,010608,06113010608,106.08,14000US06113010608,06113010608,Yolo,06113,Capital Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06113010608,1,6113010608,106.08,Yolo,06113,Sacramento Area,08,NA,NA,NA,NA,116,1931,6,1.40078932904,10.599210671,2.34653605661,39.108934277,NA,0.75,Mon Nov 06 12:46:42 2017,6.00725012947,7896,0.0778755820336,3615569.89453125,9313.33565852905
2447,06,065,045706,06065045706,457.06,14000US06065045706,06065045706,Riverside,06065,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06065045706,1,6065045706,457.06,Riverside,06065,Southern California,14,NA,NA,NA,NA,175,1174,14.9,6.02040604683,23.7795939532,4.53040507815,30.405403209,NA,1.8625,Mon Nov 06 12:46:42 2017,14.9063032368,4814,0.0836803536761,4018964.58984375,9810.72692697999
2448,06,053,000800,06053000800,8,14000US06053000800,06053000800,Monterey,06053,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06053000800,1,6053000800,8,Monterey,06053,Monterey Bay,04,NA,NA,NA,NA,211,1260,16.8,10.0546547075,23.5453452925,3.44150270024,20.48513512,NA,2.1,Mon Nov 06 12:46:42 2017,16.746031746,3620,0.0603913503129,1595676.0546875,7056.82680174379
2449,06,083,000501,06083000501,5.01,14000US06083000501,06083000501,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083000501,1,6083000501,5.01,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,0,1396,0,0,4.71805716128,2.40717202106,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,6730,0.299283790996,34888350.9375,36209.2234479744
2450,06,083,002010,06083002010,20.10,14000US06083002010,06083002010,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083002010,1,6083002010,20.1,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,25,1569,1.6,0,5.27048349294,1.87269565967,117.04347873,NA,0.2,Mon Nov 06 12:46:42 2017,1.59337157425,6761,0.0662690254204,3600626.91796875,8005.52703289856
2451,06,083,001906,06083001906,19.06,14000US06083001906,06083001906,Santa Barbara,06083,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083001906,1,6083001906,19.06,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,2,2345,0.1,0,2.15682954062,1.04940282685,1049.4028268,NA,0.0125,Mon Nov 06 12:46:42 2017,0.0852878464819,6755,1.40809460948,415076780.949219,168304.376013276
2452,06,083,002809,06083002809,28.09,14000US06083002809,06083002809,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083002809,1,6083002809,28.09,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,101,1610,6.3,1.73798032226,10.8620196777,2.32756106007,36.945413652,NA,0.7875,Mon Nov 06 12:46:42 2017,6.27329192547,6792,0.720498878057,315697682.753906,88582.7316853027
2453,06,083,002808,06083002808,28.08,14000US06083002808,06083002808,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083002808,1,6083002808,28.08,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,39,2595,1.5,0,3.4722658298,1.00625807643,67.083871762,NA,0.1875,Mon Nov 06 12:46:42 2017,1.50289017341,6791,0.319769635037,44398485.5859375,40128.7114208531
2454,06,083,002403,06083002403,24.03,14000US06083002403,06083002403,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083002403,1,6083002403,24.03,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,566,1538,36.8,27.1894731023,46.4105268977,4.90333004987,13.32426644,NA,4.6,Mon Nov 06 12:46:42 2017,36.8010403121,6778,0.0503284208564,1974070.9140625,5961.78384503908
2455,06,077,002401,06077002401,24.01,14000US06077002401,06077002401,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077002401,1,6077002401,24.01,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,228,1224,18.7,9.84361861862,27.5563813814,4.51856192928,24.163432777,NA,2.3375,Mon Nov 06 12:46:42 2017,18.6274509804,6401,0.0619594566543,3093254.00390625,8029.45602393435
2456,06,083,000103,06083000103,1.03,14000US06083000103,06083000103,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083000103,1,6083000103,1.03,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,7,1220,0.6,0,4.67203582756,2.07756929977,346.26154996,NA,0.075,Mon Nov 06 12:46:42 2017,0.573770491803,6725,0.394823141414,63326212.2851563,47580.34851089
2457,06,083,001903,06083001903,19.03,14000US06083001903,06083001903,Santa Barbara,06083,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083001903,1,6083001903,19.03,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,69,2298,3,0,6.47375857565,1.7723258039,59.077526797,NA,0.375,Mon Nov 06 12:46:42 2017,3.00261096606,6753,0.269551896337,34769295.2382813,33745.8737470177
2458,06,083,000502,06083000502,5.02,14000US06083000502,06083000502,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083000502,1,6083000502,5.02,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,0,2387,0,0,2.86453470506,1.4614972985,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,6731,0.106356118198,4524490.9140625,12565.568822521
2459,06,077,004106,06077004106,41.06,14000US06077004106,06077004106,San Joaquin,06077,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077004106,1,6077004106,41.06,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,29,691,4.2,0,13.1449035339,4.5637262928,108.66014983,NA,0.525,Mon Nov 06 12:46:42 2017,4.19681620839,6454,0.48662933259,136661944.351563,63017.7806985096
2460,06,083,002907,06083002907,29.07,14000US06083002907,06083002907,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083002907,1,6083002907,29.07,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,12,1385,0.9,0,4.57821083517,1.87663818121,208.51535347,NA,0.1125,Mon Nov 06 12:46:42 2017,0.86642599278,6794,0.316902117227,66341141.8828125,38333.4677500346
2461,06,077,004307,06077004307,43.07,14000US06077004307,06077004307,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077004307,1,6077004307,43.07,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,82,1629,5,1.30062220004,8.69937779996,1.88743765304,37.748753061,NA,0.625,Mon Nov 06 12:46:42 2017,5.03376304481,6462,0.0530031796208,2584997.1875,6773.31700607037
2462,06,083,002006,06083002006,20.06,14000US06083002006,06083002006,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083002006,1,6083002006,20.06,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,65,886,7.3,0,14.8252717428,3.83942435857,52.594854227,NA,0.9125,Mon Nov 06 12:46:42 2017,7.33634311512,6757,1.59575522208,651354343.714844,195652.534112006
2463,06,077,004703,06077004703,47.03,14000US06077004703,06077004703,San Joaquin,06077,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077004703,1,6077004703,47.03,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,67,1213,5.5,0,11.5108247006,3.0667472962,55.759041749,NA,0.6875,Mon Nov 06 12:46:42 2017,5.52349546579,6471,0.626071380759,286018263.847656,77012.9311539099
2464,06,077,004704,06077004704,47.04,14000US06077004704,06077004704,San Joaquin,06077,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077004704,1,6077004704,47.04,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,13,1517,0.9,0,4.41842592074,1.79511526568,199.45725174,NA,0.1125,Mon Nov 06 12:46:42 2017,0.856954515491,6472,0.954396180252,498022314.496094,118965.744968361
2465,06,083,002005,06083002005,20.05,14000US06083002005,06083002005,Santa Barbara,06083,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06083002005,1,6083002005,20.05,Santa Barbara,06083,Santa Barbara,12,NA,NA,NA,NA,23,1862,1.2,0,4.20718319145,1.5342771385,127.85642821,NA,0.15,Mon Nov 06 12:46:42 2017,1.23523093448,6756,0.147481267373,9448859.5390625,17314.2364944151
