Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,DAC category,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char.,Pop. Char. Score,Pop. Char. Pctl
06037134103,4659,Los Angeles,91306,Los Angeles,-118.5814401,34.2185595,40.45,75.74,75-80%,CalEnviroScreen 4.0 Top 25%,0.061,84.58,11.8586098,71.61,0.09,33.7,726.64,83.13,56.04,60.15,0,0,535.2646637,52.86,1024.987094,59.55,0,0,3.75,25.09,0.29,47.6,4,43.78,0,0,44.9,5.48,56.37,84.14,87.36,6.33,80.99,21.42,92.1,14.1,53.4,7.2,49.57,27.7,50.01,6.2,59.38,20.5,64.82,71.13,7.38,81.61
06037222100,4331,Los Angeles,90018,Los Angeles,-118.3023777,34.027317,40.44,75.72,75-80%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,12.03443249,80.3,0.113,41.31,787.94,92.53,85.41,93.6,0,0,2311.075989,81.51,1129.428904,65.5,0.25,4.12,0,0,0.08,10.55,0,0,0,0,42.62,5.2,50.4,54.58,62.49,6.61,85.17,13.54,57.61,31.5,81.84,19,85.1,42.7,73,8.1,76.05,30.3,91.04,74.92,7.77,86.59
06037124102,3551,Los Angeles,91601,Los Angeles,-118.3833988,34.1757824,40.39,75.67,75-80%,CalEnviroScreen 4.0 Top 25%,0.059,79.99,11.54609441,61.99,0.221,65.75,726.64,83.13,65.3,73.31,0,0,1069.741659,65.23,1173.706129,67.61,36.1,91.21,7,37.61,0.31,51.73,0,0,0.2,9.67,54.1,6.61,80.52,53.25,60.48,5,52.36,12.98,53.71,22,68.25,11.7,67.72,47.2,78.77,1.5,3.21,32.6,93.99,58.95,6.12,63.88
06037123510,4795,Los Angeles,91405,Los Angeles,-118.4290714,34.1953384,40.37,75.63,75-80%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,11.59401635,63.16,0.115,42.03,726.64,83.13,59.18,64.74,0,0,864.6286825,61.62,983.484226,56.85,37,92.29,15,59.6,0.255,43.65,4,43.78,0,0,54.31,6.63,80.93,38.08,38.14,5.54,65.36,9.42,24.73,24.1,71.55,29.2,95.29,44,74.7,5.4,49.86,25.6,81.84,58.69,6.09,63.48
06037197200,3909,Los Angeles,90031,Los Angeles,-118.2343586,34.0907632,40.28,75.45,75-80%,CalEnviroScreen 4.0 Top 25%,0.05,62.53,12.25891972,89.36,0.611,93.23,836.25,95.99,83.77,92.45,0,0,1634.313924,74.99,5312.817073,99.79,60.6,97.41,12.25,52.42,0.1,16.64,8,72.15,3.45,65.25,70.95,8.66,98.77,59.14,68.21,3.3,12.97,9.64,26.58,26.9,76.18,16.4,80.19,35.9,63.02,1.4,2.73,16.5,46.46,44.82,4.65,42.4
06037117101,5224,Los Angeles,91343,Los Angeles,-118.4621302,34.2391374,40.22,75.33,75-80%,CalEnviroScreen 4.0 Top 25%,0.066,95.27,11.70934701,66.68,0.626,93.76,726.64,83.13,38.38,34.74,0,0,609.0023397,55.31,1142.81,66.08,18.1,79.79,0,0,0.12,20.32,0,0,0,0,47.92,5.85,64.73,80.14,85.19,5.68,68.54,14.51,63.51,14.5,54.21,18,83.35,20.8,35.93,6.2,59.38,21.2,67.72,66.27,6.87,74.76
06037104105,6054,Los Angeles,91331,Los Angeles,-118.4046862,34.2761482,40.12,75.15,75-80%,CalEnviroScreen 4.0 Top 25%,0.067,97,11.13779234,56.05,0.145,50.04,726.64,83.13,49.07,50.25,0,0,691.3850098,57.94,1567.364184,79.46,3,31.24,1,6.97,0.125,21.96,0,0,0.9,26.55,45.27,5.53,57.41,77.15,83.54,5.14,56.12,12.71,52.16,37,87.26,14.8,76.9,42.9,73.32,6.8,65.63,23.9,76.87,69.97,7.26,80.07
06037980009,5,Los Angeles,90027,Los Angeles,-118.3009695,34.1412655,NA,NA,NA,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",0.054,69.57,11.68980073,65.91,0.136,47.45,787.94,92.53,NA,NA,0,0,1301.498006,70.02,4744.344839,99.49,43,94.33,6.8,36.91,0.29,47.6,9,77.3,9.6,89.94,65.45,7.99,96.17,19.71,8.92,NA,NA,9.33,23.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06037980014,9,Los Angeles,90744,Los Angeles,-118.2384201,33.7824778,NA,NA,NA,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",0.04,17.87,11.73199819,67.32,1.717,99.58,NA,NA,NA,NA,0,0,16486.43392,99.19,1134.185821,65.78,78.95,98.69,104.1,96.91,18.98,99.91,26,99.52,30.1,99.68,71.84,8.77,98.95,76.44,83.04,NA,NA,21.59,92.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06037980028,0,Los Angeles,90045,Los Angeles,-118.417488,33.942108,NA,NA,NA,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",0.043,32.15,11.96866046,76.74,0.71,95.64,NA,NA,NA,NA,0.98,42.72,3418.770142,86.46,1812.602843,84.08,13.55,72.42,100.8,96.63,2.06,92.73,0,0,2.25,55.51,67.57,8.25,97.31,24.48,15.49,NA,NA,9.88,28.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06037980031,1175,Los Angeles,90731,Los Angeles,-118.2627271,33.7338349,NA,NA,NA,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",0.038,16.78,11.75446846,68.09,1.903,99.71,391.08,42.43,NA,NA,0,0,5778.626709,93.77,1099.250832,63.95,128.85,99.68,348.35,99.88,8.705,99.14,18,97.52,16.5,96.82,69.51,8.49,98.23,101.63,93.1,NA,NA,14.35,62.46,8,34.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06037192520,5269,Los Angeles,90004,Los Angeles,-118.3024972,34.0799255,39.92,74.87,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.048,53.73,12.04695849,80.92,0.616,93.32,787.94,92.53,85.04,93.38,0,0,1569.945679,74.31,2053.536003,87.91,1.1,17.49,0,0,0.01,1.8,0,0,1,35.72,51.68,6.31,74.69,40.82,42.78,5.95,74.22,10.51,34.26,37.7,88.03,36.1,97.9,51.8,83.87,2.3,8.69,24.7,79.3,60.99,6.33,67.08
06037190700,2685,Los Angeles,90028,Los Angeles,-118.3336722,34.0986626,39.91,74.85,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.05,62.53,11.90677464,73.4,0.285,74.76,787.94,92.53,54.21,57.48,0,0,1403.615011,71.51,1400.536652,75.45,5.9,44.77,39.4,85.67,0.685,77.8,0,0,0.75,25.73,57.9,7.07,87.64,60.77,69.98,2.92,8.29,13.63,58.14,10.3,43.07,18,83.35,40.4,69.72,5.2,46.99,22.9,73.73,54.42,5.65,56.77
06037221210,3165,Los Angeles,90006,Los Angeles,-118.3028633,34.0436623,39.72,74.57,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.046,46.99,12.05908901,81.72,0.162,54.23,787.94,92.53,87.51,95.11,0,0,2028.92865,79.58,1263.356021,71.16,5.1,42.76,0.75,4.42,0.08,10.55,0,0,0,0,47.29,5.77,63.04,41.85,44.5,6.48,83.31,10.1,30.75,40.5,90.36,37.3,98.2,50.7,82.73,5.3,48.26,24.7,79.3,66.31,6.88,74.84
06037187200,2963,Los Angeles,90039,Los Angeles,-118.2473892,34.1036004,39.71,74.53,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.05,62.53,12.06757527,82.43,0.556,91.65,787.94,92.53,80.24,89.49,0,0,1539.355957,73.76,3663.348872,98.1,69.35,98.1,24.25,73.75,6.47,98.53,6,58.69,2.7,60.11,75.15,9.18,99.58,29.07,23.5,3.32,13.24,5.65,2.34,28,77.59,12.2,69.22,36,63.24,6.8,65.63,23.7,76.35,41.72,4.33,37.61
06037190902,3518,Los Angeles,90038,Los Angeles,-118.319013,34.094395,39.66,74.38,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.049,59.69,11.8825333,72.55,0.786,96.63,787.94,92.53,73.22,82.68,0,0,1438.618327,72.18,1277.835174,71.6,9.4,59.31,13.75,55.64,0.38,59.14,0,0,0,0,57.26,6.99,86.66,43.77,47.27,4.5,38.71,11.14,38.96,22.3,68.75,29,95.18,38.9,67.45,3.5,23.75,26.4,83.5,54.69,5.67,57.2
06037191420,3096,Los Angeles,90029,Los Angeles,-118.2881029,34.0851215,39.58,74.26,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.049,56.96,12.08445864,83.35,0.322,78.62,787.94,92.53,73.61,83.18,0,0,1576.065043,74.38,813.7866398,45.25,2.7,29.12,23,72.49,0.385,59.79,0,0,1,35.72,56,6.84,84.32,48.32,53.94,3.33,13.5,12.5,50.56,24.3,71.88,34.2,97.4,40.6,69.96,4.4,36.44,27.4,85.75,55.81,5.79,59.15
06037191820,3176,Los Angeles,90038,Los Angeles,-118.3277048,34.0852963,39.37,73.89,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.049,56.96,11.90037867,73.14,0.251,70.21,787.94,92.53,56.26,60.44,0,0,1500.170329,73.31,953.4233513,55.25,11.95,65.27,27.5,77.47,0.405,61.79,0,0,3,63.67,58.03,7.09,87.84,46.36,51.07,4.76,45.87,12.28,48.48,16.9,59.57,16.5,80.39,30.5,54.65,4.5,37.71,19.5,60.93,53.56,5.56,55.38
06037234501,2845,Los Angeles,90043,Los Angeles,-118.3244351,33.9974948,39.14,73.68,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.044,37.57,11.92925429,74.57,0.055,20,736.97,84.5,80.14,89.36,0,0,2957.133301,84.67,605.8828575,28.88,1,17.08,0,0,0.355,56.69,0,0,1.5,42.31,42.7,5.21,50.7,129.72,97.23,8.47,97.96,15.33,68.47,25.5,74.17,0.8,4.59,30.4,54.55,5.5,51.26,47.6,99.68,72.37,7.51,83.25
06037269700,3546,Los Angeles,90034,Los Angeles,-118.387153,34.036336,39.11,73.65,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.046,46.99,11.74486853,67.82,0.515,90.45,748.97,85.39,57.39,62.05,0,0,1886.735331,77.99,2724.534595,94.28,6.4,46.96,11.55,50.94,1.57,90.76,7,66.74,0,0,60.77,7.42,91.91,34.49,32.5,6.44,82.76,11.8,44.53,9.6,40.46,4.5,34.65,21.9,38.13,8,75.38,17.8,53.12,50.8,5.27,51.56
06037235201,2682,Los Angeles,90043,Los Angeles,-118.3221148,33.9745535,39.05,73.58,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.044,35.16,11.93780554,74.98,0.085,31.65,787.94,92.53,78.6,88.07,0,0,3876.713379,88.72,931.2289334,53.86,0,0,0,0,0.28,46.8,0,0,1.5,42.31,44.69,5.46,55.91,123.34,96.25,6.31,80.51,14.56,63.83,21.5,67.3,4,31.3,39.9,69.08,4.3,35.02,27.7,86.29,69,7.16,78.87
06037106510,5618,Los Angeles,91342,Los Angeles,-118.4795847,34.326405,38.87,73.29,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.067,97,10.59569518,52.77,0.301,76.57,799.2,93.63,37.91,34.19,0,0,267.5469971,39.57,2927.384341,95.5,1.8,22.88,4.5,27.76,0.755,80.28,0,0,10.25,91.43,55.59,6.79,83.47,63.98,73.29,5.47,63.77,13.45,57.13,20.9,66.31,7.7,52.01,27.7,50.01,1.8,4.89,18.2,55.13,55.2,5.73,58.01
06037104108,6001,Los Angeles,91331,Los Angeles,-118.3985703,34.2731497,38.77,73.17,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.067,97,11.19241127,56.75,0.286,74.95,726.64,83.13,54.89,58.51,0.09,25.17,705.8619792,58.28,1564.364074,79.36,5.4,43.52,3,22.12,0.06,8.76,0,0,0.8,26.16,51.13,6.24,73.12,54.48,62.4,4.91,49.91,9.52,25.6,39.2,89.4,11.6,67.45,52.4,84.7,7,67.48,19.2,59.73,59.86,6.21,65.46
06037204120,2971,Los Angeles,90063,Los Angeles,-118.201168,34.0338905,38.69,73.11,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.048,55.38,12.23190845,89.02,0.827,97,488.79,59.71,91.96,98.1,0,0,2415.590007,82.15,1414.158391,75.81,1.7,21.09,0,0,0,0,7,66.74,0,0,52.29,6.38,76.24,41.63,44.08,4.66,42.8,11.82,44.64,42,91.43,12.7,70.52,54.7,86.86,6.4,61.53,18.1,54.63,58.42,6.06,63.07
06037113422,6306,Los Angeles,91306,Los Angeles,-118.5809624,34.2242131,38.58,73,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.062,88.7,11.77891599,69.09,0.14,48.6,726.64,83.13,60.86,67.06,0,0,544.1840083,53.2,1040.692246,60.51,3,31.24,11.5,50.87,0.79,81.06,0,0,0.4,14.43,51.03,6.23,72.86,60.84,70.04,4.82,47.4,15.03,66.54,16.4,58.5,12,68.66,33.1,58.79,4.9,43.09,19.6,61.25,59.69,6.19,65.19
06037296902,4219,Los Angeles,90731,Los Angeles,-118.2956244,33.7344542,38.33,72.69,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.038,16.78,11.65229752,64.47,0.073,27.24,391.08,42.43,65.46,73.52,0,0,4280.666667,90.41,431.3253654,15.99,9.5,59.63,4.05,26.3,0.46,66.6,8,72.15,0,0,42.55,5.2,50.26,103.61,93.62,6.67,86.03,14.57,64.02,20.6,65.79,7.3,50.01,37.2,64.9,5.7,53.89,22,70.53,71.12,7.38,81.59
06037234300,3805,Los Angeles,90008,Los Angeles,-118.329022,34.0073786,38.33,72.68,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.045,39.99,11.92169725,74.2,0.075,27.94,737.49,84.53,72.43,81.9,0.43,36.48,2660.533386,83.4,1035.541489,60.34,0,0,0,0,0.24,41.07,0,0,0,0,43.47,5.31,52.72,122.21,96.09,6.59,84.85,16.18,72.31,9.3,39.21,0.8,4.59,23.6,41.91,11.4,90.86,37.2,97.49,69.61,7.22,79.6
06037237800,3796,Los Angeles,90044,Los Angeles,-118.2981214,33.9709601,38.32,72.64,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.044,35.16,12.02644658,79.84,0.073,27.17,787.94,92.53,82.15,91.18,0,0,4378.283366,90.79,911.350505,52.39,1.4,19.91,6.75,36.81,0.03,4.12,0,0,0,0,43.14,5.27,52.05,109.41,94.77,6.8,87.68,19.26,85.14,20.9,66.31,5.4,39.83,36.8,64.37,2.1,7.14,24.1,77.58,70.12,7.27,80.28
06037269601,3393,Los Angeles,90034,Los Angeles,-118.3794518,34.0418546,38.1,72.31,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.047,48.45,11.70222472,66.36,0.421,86.11,787.94,92.53,70.35,79.61,0,0,1861.812317,77.74,2260.538979,90.33,1.2,18.7,9.8,45.16,0.935,84.2,7,66.74,0,0,59.41,7.25,90.06,22.8,12.91,6.92,89.02,7.88,12.74,23.1,70.08,8.9,57.41,35.1,61.91,5.3,48.26,24.1,77.58,50.63,5.25,51.41
06037191110,3478,Los Angeles,90027,Los Angeles,-118.3049408,34.0965841,37.96,72.06,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.049,59.69,12.00979423,78.83,0.645,94.26,787.94,92.53,57.57,62.36,0,0,1431.228027,71.98,1711.647449,82.21,11.3,64.24,8,40.76,0.66,77.02,0,0,0,0,57.29,7,86.68,30.68,26.11,3.57,17.68,11.5,42.11,24.1,71.55,39.4,98.46,60.2,91.76,3.5,23.75,33,94.47,52.32,5.43,53.86
06037197600,2166,Los Angeles,90026,Los Angeles,-118.2519864,34.0683315,37.91,71.95,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.049,56.96,12.53587816,91.28,0.625,93.65,787.94,92.53,67.71,76.17,0,0,1848.020671,77.62,3417.885186,97.5,2.5,28.44,14.8,57.28,0.65,76.65,14,93.36,0.7,24.83,67.51,8.24,97.25,26.46,19.09,5.23,58.2,7.56,10.63,19,63.01,9.8,61.09,25.2,44.87,5.5,51.26,23.8,76.54,44.33,4.6,41.65
06037134904,4043,Los Angeles,91306,Los Angeles,-118.5802111,34.1913886,37.25,70.88,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.06,82.48,11.93699275,74.92,0.119,43.25,726.64,83.13,64.94,72.8,0,0,545.1936544,53.25,1226.378961,69.65,0.75,9.8,1.5,10.64,0.28,46.8,4,43.78,0,0,47.36,5.78,63.27,52.95,60.16,4.61,41.47,13.02,53.94,26.1,75.09,14.2,75.19,35.5,62.47,6.2,59.38,29.4,89.57,62.1,6.44,68.87
06037213100,3014,Los Angeles,90019,Los Angeles,-118.3126928,34.0506364,37.22,70.81,70-75%,CalEnviroScreen 3.0 Disadvantaged Communities Only,0.047,48.45,12.08158891,83.16,0.133,46.75,787.94,92.53,73.45,82.96,0,0,1903.839986,78.18,1342.882333,73.63,0.35,4.29,8.35,41.56,0.17,29.24,0,0,0.1,2.52,47.31,5.78,63.11,49.52,55.87,5.77,70.36,9.67,26.76,23.1,70.08,37.3,98.2,50.1,81.91,3.5,23.75,31.1,92.19,62.11,6.44,68.9
